Product Title/Description,Event Sub Type,Order Date,Customer's Delivery Pincode,order_date,Shipping State,Gross Sale,Net Sales,Return,Promo Sales,hour
Product 5,Sale,2023-10-15 00:00:00.0,517192,2023-10-15 20:50:52,Andhra Pradesh,206.0,206.0,0.0,206.0,20.0
Product 5,Sale,2023-10-15 00:00:00.0,182301,,Jammu and Kashmir,231.0,231.0,0.0,0.0,
Product 5,Sale,2023-10-15 00:00:00.0,688005,2023-10-15 14:06:37,Kerala,234.0,234.0,0.0,0.0,14.0
Product 5,Sale,2023-10-15 00:00:00.0,515201,2023-10-15 22:49:22,Andhra Pradesh,229.0,229.0,0.0,0.0,22.0
Product 5,Sale,2023-10-15 00:00:00.0,629154,,Tamil Nadu,211.0,211.0,0.0,211.0,
Product 5,Sale,2023-10-15 00:00:00.0,560098,2023-10-15 13:37:21,Karnataka,218.0,218.0,0.0,218.0,13.0
Product 6,Sale,2023-10-14 00:00:00.0,263151,2023-10-14 11:45:38,Uttarakhand,1059.0,1059.0,0.0,0.0,11.0
Product 29,Sale,2023-10-15 00:00:00.0,676301,2023-10-15 17:39:40,Kerala,944.0,944.0,0.0,0.0,17.0
Product 1,Sale,2023-10-13 00:00:00.0,508204,2023-10-13 10:14:37,Telangana,2706.99,2706.99,0.0,0.0,10.0
Product 3,Sale,2023-10-15 00:00:00.0,445204,2023-10-15 13:51:11,Maharashtra,198.0,198.0,0.0,0.0,13.0
Product 9,Return,2023-10-04 00:00:00.0,110083,2023-10-04 15:30:04,Delhi,0.0,-209.0,-209.0,0.0,15.0
Product 12,Sale,2023-10-15 00:00:00.0,333001,2023-10-15 08:11:40,Rajasthan,234.0,234.0,0.0,0.0,8.0
Product 12,Sale,2023-10-15 00:00:00.0,520012,,Andhra Pradesh,222.0,222.0,0.0,0.0,
Product 12,Sale,2023-10-15 00:00:00.0,560027,,Karnataka,207.0,207.0,0.0,207.0,
Product 12,Sale,2023-10-15 00:00:00.0,521235,2023-10-15 10:19:14,Andhra Pradesh,234.0,234.0,0.0,0.0,10.0
Product 12,Return,2023-10-10 00:00:00.0,515801,2023-10-10 08:13:21,Andhra Pradesh,0.0,-229.0,-229.0,0.0,8.0
Product 12,Sale,2023-10-15 00:00:00.0,507111,2023-10-15 14:26:01,Telangana,211.0,211.0,0.0,211.0,14.0
Product 12,Return,2023-10-08 00:00:00.0,584122,,Karnataka,0.0,-229.0,-229.0,0.0,
Product 12,Return,2023-10-08 00:00:00.0,245101,2023-10-08 06:41:13,Uttar Pradesh,0.0,-229.0,-229.0,0.0,6.0
Product 10,Sale,2023-10-14 00:00:00.0,613009,2023-10-14 12:27:39,Tamil Nadu,949.0,949.0,0.0,0.0,12.0
Product 2,Sale,2023-10-16 00:00:00.0,682025,,Kerala,193.0,193.0,0.0,0.0,
Product 2,Sale,2023-10-16 00:00:00.0,600054,,Tamil Nadu,199.0,199.0,0.0,0.0,
Product 28,Sale,2023-10-16 00:00:00.0,144214,2023-10-16 12:42:36,Punjab,954.0,954.0,0.0,0.0,12.0
Product 26,Sale,2023-10-16 00:00:00.0,751006,2023-10-16 15:15:00,Odisha,236.0,236.0,0.0,0.0,15.0
Product 9,Return,2023-10-01 00:00:00.0,121105,2023-10-01 09:47:23,Haryana,0.0,-209.0,-209.0,0.0,9.0
Product 22,Sale,2023-10-15 00:00:00.0,249001,2023-10-15 11:09:11,Uttarakhand,904.0,904.0,0.0,0.0,11.0
Product 22,Cancellation,2023-10-16 00:00:00.0,160062,2023-10-16 20:37:15,Punjab,0.0,0.0,0.0,0.0,20.0
Product 22,Sale,2023-10-16 00:00:00.0,160062,2023-10-16 20:37:15,Punjab,904.0,904.0,0.0,0.0,20.0
Product 5,Sale,2023-10-16 00:00:00.0,641301,2023-10-16 13:27:43,Tamil Nadu,234.0,234.0,0.0,0.0,13.0
Product 5,Sale,2023-10-16 00:00:00.0,572201,2023-10-16 10:42:08,Karnataka,234.0,234.0,0.0,0.0,10.0
Product 5,Sale,2023-10-14 00:00:00.0,522501,,Andhra Pradesh,444.0,444.0,0.0,0.0,
Product 5,Sale,2023-10-15 00:00:00.0,521180,2023-10-15 11:28:10,Andhra Pradesh,458.0,458.0,0.0,0.0,11.0
Product 5,Sale,2023-10-16 00:00:00.0,410501,2023-10-16 00:54:01,Maharashtra,229.0,229.0,0.0,0.0,0.0
Product 12,Sale,2023-10-16 00:00:00.0,517501,2023-10-16 03:18:46,Andhra Pradesh,229.0,229.0,0.0,0.0,3.0
Product 12,Sale,2023-10-16 00:00:00.0,563131,2023-10-16 08:16:37,Karnataka,234.0,234.0,0.0,0.0,8.0
Product 12,Return,2023-10-03 00:00:00.0,401209,,Maharashtra,0.0,-222.0,-222.0,0.0,
Product 12,Sale,2023-10-16 00:00:00.0,591313,2023-10-16 17:31:24,Karnataka,234.0,234.0,0.0,0.0,17.0
Product 12,Cancellation,2023-10-16 00:00:00.0,591313,2023-10-16 17:31:24,Karnataka,0.0,0.0,0.0,0.0,17.0
Product 12,Sale,2023-10-16 00:00:00.0,560068,2023-10-16 17:11:16,Karnataka,234.0,234.0,0.0,0.0,17.0
Product 12,Sale,2023-10-14 00:00:00.0,522501,2023-10-14 15:03:02,Andhra Pradesh,444.0,444.0,0.0,0.0,15.0
Product 1,Sale,2023-10-16 00:00:00.0,474005,2023-10-16 13:00:46,Madhya Pradesh,904.0,904.0,0.0,0.0,13.0
Product 1,Sale,2023-10-16 00:00:00.0,411017,2023-10-16 01:51:03,Maharashtra,894.0,894.0,0.0,0.0,1.0
Product 1,Cancellation,2023-10-16 00:00:00.0,411017,2023-10-16 01:51:03,Maharashtra,0.0,0.0,0.0,0.0,1.0
Product 9,Sale,2023-10-16 00:00:00.0,638004,2023-10-16 16:59:47,Tamil Nadu,204.0,204.0,0.0,0.0,16.0
Product 9,Sale,2023-10-16 00:00:00.0,524320,2023-10-16 21:07:55,Andhra Pradesh,193.0,193.0,0.0,0.0,21.0
Product 9,Return,2023-10-08 00:00:00.0,691306,2023-10-08 15:30:36,Kerala,0.0,-199.0,-199.0,0.0,15.0
Product 9,Sale,2023-10-16 00:00:00.0,600082,,Tamil Nadu,193.0,193.0,0.0,0.0,
Product 9,Sale,2023-10-16 00:00:00.0,638452,2023-10-16 08:21:46,Tamil Nadu,203.0,203.0,0.0,0.0,8.0
Product 9,Sale,2023-10-16 00:00:00.0,606706,2023-10-16 13:19:23,Tamil Nadu,199.0,199.0,0.0,0.0,13.0
Product 9,Sale,2023-10-16 00:00:00.0,560091,2023-10-16 10:15:43,Karnataka,204.0,204.0,0.0,0.0,10.0
Product 9,Sale,2023-10-16 00:00:00.0,560078,2023-10-16 14:13:25,Karnataka,204.0,204.0,0.0,0.0,14.0
Product 9,Sale,2023-10-16 00:00:00.0,531116,2023-10-16 10:29:00,Andhra Pradesh,204.0,204.0,0.0,0.0,10.0
Product 9,Sale,2023-10-16 00:00:00.0,521106,2023-10-16 17:06:37,Andhra Pradesh,204.0,204.0,0.0,0.0,17.0
Product 9,Sale,2023-10-16 00:00:00.0,688529,2023-10-16 16:07:48,Kerala,204.0,204.0,0.0,0.0,16.0
Product 9,Return,2023-10-12 00:00:00.0,506001,2023-10-12 08:50:23,Telangana,0.0,-199.0,-199.0,0.0,8.0
Product 9,Sale,2023-10-16 00:00:00.0,121004,2023-10-16 18:40:56,Haryana,199.0,199.0,0.0,0.0,18.0
Product 9,Sale,2023-10-16 00:00:00.0,110005,2023-10-16 16:13:38,Delhi,199.0,199.0,0.0,0.0,16.0
Product 30,Sale,2023-10-13 00:00:00.0,847203,2023-10-13 22:36:09,Bihar,2078.0,2078.0,0.0,0.0,22.0
Product 14,Sale,2023-10-14 00:00:00.0,193101,2023-10-14 11:57:34,Jammu and Kashmir,954.0,954.0,0.0,0.0,11.0
Product 17,Sale,2023-10-15 00:00:00.0,521180,,Andhra Pradesh,458.0,458.0,0.0,0.0,
Product 17,Sale,2023-10-16 00:00:00.0,506001,2023-10-16 19:45:34,Telangana,234.0,234.0,0.0,0.0,19.0
Product 13,Sale,2023-10-13 00:00:00.0,580009,2023-10-13 16:51:44,Karnataka,1788.0,1788.0,0.0,0.0,16.0
Product 8,Sale,2023-10-16 00:00:00.0,638452,2023-10-16 20:04:08,Tamil Nadu,203.0,203.0,0.0,0.0,20.0
Product 8,Sale,2023-10-16 00:00:00.0,643242,2023-10-16 13:37:04,Tamil Nadu,203.0,203.0,0.0,0.0,13.0
Product 8,Sale,2023-10-16 00:00:00.0,682040,2023-10-16 20:51:58,Kerala,199.0,199.0,0.0,0.0,20.0
Product 8,Return,2023-10-08 00:00:00.0,452001,2023-10-08 10:31:46,Madhya Pradesh,0.0,-199.0,-199.0,0.0,10.0
Product 8,Sale,2023-10-16 00:00:00.0,247001,,Uttar Pradesh,195.0,195.0,0.0,0.0,
Product 8,Sale,2023-10-16 00:00:00.0,632520,2023-10-16 14:19:02,Tamil Nadu,204.0,204.0,0.0,0.0,14.0
Product 8,Sale,2023-10-16 00:00:00.0,530048,,Andhra Pradesh,193.0,193.0,0.0,0.0,
Product 8,Return,2023-10-08 00:00:00.0,274502,,Uttar Pradesh,0.0,-199.0,-199.0,0.0,
Product 8,Return,2023-10-09 00:00:00.0,560067,2023-10-09 23:33:05,Karnataka,0.0,-199.0,-199.0,0.0,23.0
Product 8,Return,2023-10-12 00:00:00.0,695513,,Kerala,0.0,-193.0,-193.0,0.0,
Product 8,Sale,2023-10-16 00:00:00.0,271901,2023-10-16 09:37:42,Uttar Pradesh,204.0,204.0,0.0,0.0,9.0
Product 9,Sale,2023-10-17 00:00:00.0,673582,2023-10-17 06:08:38,Kerala,204.0,204.0,0.0,0.0,6.0
Product 9,Return,2023-10-06 00:00:00.0,571434,2023-10-06 16:58:54,Karnataka,0.0,-199.0,-199.0,0.0,16.0
Product 9,Sale,2023-10-17 00:00:00.0,682040,2023-10-17 13:24:57,Kerala,204.0,204.0,0.0,0.0,13.0
Product 9,Return,2023-10-08 00:00:00.0,380054,2023-10-08 18:08:01,Gujarat,0.0,-199.0,-199.0,0.0,18.0
Product 9,Sale,2023-10-17 00:00:00.0,440015,2023-10-17 23:05:26,Maharashtra,199.0,199.0,0.0,0.0,23.0
Product 9,Sale,2023-10-17 00:00:00.0,400608,2023-10-17 10:26:48,Maharashtra,199.0,199.0,0.0,0.0,10.0
Product 9,Sale,2023-10-17 00:00:00.0,571429,2023-10-17 15:38:27,Karnataka,204.0,204.0,0.0,0.0,15.0
Product 9,Sale,2023-10-16 00:00:00.0,620001,2023-10-16 12:21:57,Tamil Nadu,204.0,204.0,0.0,0.0,12.0
Product 9,Return,2023-10-09 00:00:00.0,344034,2023-10-09 09:52:22,Rajasthan,0.0,-184.0,-184.0,0.0,9.0
Product 9,Sale,2023-10-17 00:00:00.0,630302,2023-10-17 10:13:35,Tamil Nadu,193.0,193.0,0.0,0.0,10.0
Product 9,Sale,2023-10-15 00:00:00.0,231307,2023-10-15 12:12:11,Uttar Pradesh,404.0,404.0,0.0,0.0,12.0
Product 2,Sale,2023-10-17 00:00:00.0,764073,2023-10-17 17:00:49,Odisha,204.0,204.0,0.0,0.0,17.0
Product 2,Sale,2023-10-17 00:00:00.0,743502,2023-10-17 10:12:26,West Bengal,204.0,204.0,0.0,0.0,10.0
Product 18,Sale,2023-10-16 00:00:00.0,793109,2023-10-16 10:36:05,Megalaya,1059.0,1059.0,0.0,0.0,10.0
Product 5,Sale,2023-10-17 00:00:00.0,781028,2023-10-17 15:55:31,Assam,227.0,227.0,0.0,0.0,15.0
Product 5,Sale,2023-10-17 00:00:00.0,576115,2023-10-17 09:31:22,Karnataka,227.0,227.0,0.0,0.0,9.0
Product 5,Sale,2023-10-17 00:00:00.0,522501,2023-10-17 09:23:15,Andhra Pradesh,229.0,229.0,0.0,0.0,9.0
Product 5,Return,2023-10-11 00:00:00.0,431001,2023-10-11 05:35:06,Maharashtra,0.0,-222.0,-222.0,0.0,5.0
Product 5,Return,2023-10-12 00:00:00.0,515455,2023-10-12 09:56:35,Andhra Pradesh,0.0,-229.0,-229.0,0.0,9.0
Product 5,Sale,2023-10-15 00:00:00.0,632007,,Tamil Nadu,400.0,400.0,0.0,400.0,
Product 5,Sale,2023-10-17 00:00:00.0,231213,2023-10-17 14:19:33,Uttar Pradesh,227.0,227.0,0.0,0.0,14.0
Product 5,Sale,2023-10-17 00:00:00.0,231213,2023-10-17 14:10:38,Uttar Pradesh,227.0,227.0,0.0,0.0,14.0
Product 5,Cancellation,2023-10-17 00:00:00.0,231213,2023-10-17 14:10:38,Uttar Pradesh,0.0,0.0,0.0,0.0,14.0
Product 5,Return,2023-10-09 00:00:00.0,201303,2023-10-09 19:39:18,Uttar Pradesh,0.0,-207.0,-207.0,0.0,19.0
Product 12,Sale,2023-10-17 00:00:00.0,440006,2023-10-17 01:27:18,Maharashtra,229.0,229.0,0.0,0.0,1.0
Product 12,Sale,2023-10-17 00:00:00.0,531126,2023-10-17 07:48:51,Andhra Pradesh,227.0,227.0,0.0,0.0,7.0
Product 6,Sale,2023-10-17 00:00:00.0,686141,,Kerala,1044.0,1044.0,0.0,0.0,
Product 1,Sale,2023-10-14 00:00:00.0,400612,2023-10-14 13:01:10,Maharashtra,3596.0,3596.0,0.0,0.0,13.0
Product 17,Sale,2023-10-17 00:00:00.0,635109,2023-10-17 15:10:05,Tamil Nadu,231.0,231.0,0.0,0.0,15.0
Product 17,Sale,2023-10-15 00:00:00.0,632007,2023-10-15 17:38:59,Tamil Nadu,400.0,400.0,0.0,400.0,17.0
Product 17,Cancellation,2023-10-17 00:00:00.0,635109,2023-10-17 15:10:05,Tamil Nadu,0.0,0.0,0.0,0.0,15.0
Product 8,Sale,2023-10-17 00:00:00.0,600056,2023-10-17 19:56:32,Tamil Nadu,201.0,201.0,0.0,0.0,19.0
Product 8,Sale,2023-10-17 00:00:00.0,302018,2023-10-17 09:14:34,Rajasthan,193.0,193.0,0.0,0.0,9.0
Product 8,Return,2023-10-08 00:00:00.0,613004,2023-10-08 09:21:59,Tamil Nadu,0.0,-184.0,-184.0,0.0,9.0
Product 8,Sale,2023-10-17 00:00:00.0,606213,2023-10-17 13:36:00,Tamil Nadu,201.0,201.0,0.0,0.0,13.0
Product 8,Sale,2023-10-17 00:00:00.0,500013,2023-10-17 15:55:51,Telangana,199.0,199.0,0.0,0.0,15.0
Product 8,Sale,2023-10-17 00:00:00.0,766036,2023-10-17 05:24:02,Odisha,204.0,204.0,0.0,0.0,5.0
Product 8,Return,2023-10-08 00:00:00.0,122002,2023-10-08 10:20:02,Haryana,0.0,-199.0,-199.0,0.0,10.0
Product 8,Return,2023-10-09 00:00:00.0,530040,2023-10-09 07:12:21,Andhra Pradesh,0.0,-199.0,-199.0,0.0,7.0
Product 8,Sale,2023-10-17 00:00:00.0,560094,2023-10-17 11:29:41,Karnataka,199.0,199.0,0.0,0.0,11.0
Product 8,Sale,2023-10-17 00:00:00.0,642003,2023-10-17 10:48:38,Tamil Nadu,204.0,204.0,0.0,0.0,10.0
Product 8,Sale,2023-10-17 00:00:00.0,152113,2023-10-17 07:52:32,Punjab,199.0,199.0,0.0,0.0,7.0
Product 8,Sale,2023-10-17 00:00:00.0,400072,2023-10-17 01:47:09,Maharashtra,199.0,199.0,0.0,0.0,1.0
Product 8,Sale,2023-10-17 00:00:00.0,515212,2023-10-17 13:57:13,Andhra Pradesh,199.0,199.0,0.0,0.0,13.0
Product 8,Return,2023-10-04 00:00:00.0,160101,2023-10-04 17:05:53,Punjab,0.0,-209.0,-209.0,0.0,17.0
Product 16,Sale,2023-10-18 00:00:00.0,442401,2023-10-18 08:35:21,Maharashtra,239.0,239.0,0.0,0.0,8.0
Product 26,Sale,2023-10-18 00:00:00.0,412307,2023-10-18 20:28:07,Maharashtra,244.0,244.0,0.0,0.0,20.0
Product 10,Sale,2023-10-17 00:00:00.0,673008,2023-10-17 00:27:08,Kerala,954.0,954.0,0.0,0.0,0.0
Product 2,Sale,2023-10-17 00:00:00.0,431508,2023-10-17 12:18:38,Maharashtra,204.0,204.0,0.0,0.0,12.0
Product 2,Sale,2023-10-18 00:00:00.0,639002,2023-10-18 07:21:17,Tamil Nadu,204.0,204.0,0.0,0.0,7.0
Product 2,Return,2023-10-07 00:00:00.0,411048,2023-10-07 09:08:38,Maharashtra,0.0,-178.0,-178.0,0.0,9.0
Product 2,Return,2023-10-10 00:00:00.0,444109,2023-10-10 12:11:38,Maharashtra,0.0,-199.0,-199.0,0.0,12.0
Product 13,Sale,2023-10-17 00:00:00.0,416421,2023-10-17 10:48:57,Maharashtra,905.0,905.0,0.0,0.0,10.0
Product 13,Sale,2023-10-16 00:00:00.0,242001,2023-10-16 11:32:47,Uttar Pradesh,1808.0,1808.0,0.0,0.0,11.0
Product 31,Sale,2023-10-18 00:00:00.0,384170,2023-10-18 21:51:30,Gujarat,1609.0,1609.0,0.0,0.0,21.0
Product 30,Sale,2023-10-15 00:00:00.0,491441,2023-10-15 21:49:52,Chattisgarh,2108.0,2108.0,0.0,0.0,21.0
Product 5,Return,2023-10-09 00:00:00.0,600110,2023-10-09 12:37:59,Tamil Nadu,0.0,-222.0,-222.0,0.0,12.0
Product 5,Sale,2023-10-18 00:00:00.0,678503,2023-10-18 17:02:11,Kerala,222.0,222.0,0.0,0.0,17.0
Product 5,Return,2023-10-07 00:00:00.0,700052,2023-10-07 18:46:50,West Bengal,0.0,-222.0,-222.0,0.0,18.0
Product 5,Sale,2023-10-18 00:00:00.0,502267,2023-10-18 19:36:51,Telangana,227.0,227.0,0.0,0.0,19.0
Product 5,Sale,2023-10-17 00:00:00.0,440023,,Maharashtra,222.0,222.0,0.0,0.0,
Product 5,Sale,2023-10-18 00:00:00.0,600128,2023-10-18 08:27:42,Tamil Nadu,229.0,229.0,0.0,0.0,8.0
Product 5,Sale,2023-10-18 00:00:00.0,424006,2023-10-18 13:07:14,Maharashtra,234.0,234.0,0.0,0.0,13.0
Product 5,Return,2023-10-10 00:00:00.0,754211,2023-10-10 15:11:31,Odisha,0.0,-229.0,-229.0,0.0,15.0
Product 6,Sale,2023-10-16 00:00:00.0,695607,2023-10-16 12:19:31,Kerala,1059.0,1059.0,0.0,0.0,12.0
Product 6,Sale,2023-10-18 00:00:00.0,841409,2023-10-18 19:59:41,Bihar,1055.0,1055.0,0.0,0.0,19.0
Product 9,Sale,2023-10-18 00:00:00.0,782435,2023-10-18 09:34:26,Assam,198.0,198.0,0.0,0.0,9.0
Product 9,Sale,2023-10-18 00:00:00.0,690503,2023-10-18 15:43:38,Kerala,199.0,199.0,0.0,0.0,15.0
Product 9,Sale,2023-10-18 00:00:00.0,518101,2023-10-18 08:57:04,Andhra Pradesh,204.0,204.0,0.0,0.0,8.0
Product 9,Return,2023-10-14 00:00:00.0,632057,2023-10-14 13:49:44,Tamil Nadu,0.0,-204.0,-204.0,0.0,13.0
Product 9,Sale,2023-10-18 00:00:00.0,601204,2023-10-18 11:36:53,Tamil Nadu,204.0,204.0,0.0,0.0,11.0
Product 9,Sale,2023-10-18 00:00:00.0,625512,2023-10-18 14:13:42,Tamil Nadu,198.0,198.0,0.0,0.0,14.0
Product 9,Sale,2023-10-18 00:00:00.0,831009,2023-10-18 06:26:01,Jharkhand,204.0,204.0,0.0,0.0,6.0
Product 9,Cancellation,2023-10-17 00:00:00.0,682040,2023-10-17 13:24:57,Kerala,0.0,0.0,0.0,0.0,13.0
Product 9,Sale,2023-10-18 00:00:00.0,515231,2023-10-18 13:15:11,Andhra Pradesh,204.0,204.0,0.0,0.0,13.0
Product 9,Sale,2023-10-17 00:00:00.0,622003,2023-10-17 12:26:07,Tamil Nadu,204.0,204.0,0.0,0.0,12.0
Product 12,Sale,2023-10-18 00:00:00.0,517561,2023-10-18 06:18:17,Andhra Pradesh,234.0,234.0,0.0,0.0,6.0
Product 12,Sale,2023-10-18 00:00:00.0,680517,2023-10-18 10:21:43,Kerala,222.0,222.0,0.0,0.0,10.0
Product 12,Cancellation,2023-10-18 00:00:00.0,641407,2023-10-18 05:40:53,Tamil Nadu,0.0,0.0,0.0,0.0,5.0
Product 12,Sale,2023-10-18 00:00:00.0,641407,2023-10-18 05:40:53,Tamil Nadu,234.0,234.0,0.0,0.0,5.0
Product 12,Sale,2023-10-18 00:00:00.0,141013,2023-10-18 17:17:19,Punjab,227.0,227.0,0.0,0.0,17.0
Product 12,Sale,2023-10-18 00:00:00.0,686611,2023-10-18 10:55:10,Kerala,234.0,234.0,0.0,0.0,10.0
Product 12,Sale,2023-10-18 00:00:00.0,695035,2023-10-18 10:24:20,Kerala,234.0,234.0,0.0,0.0,10.0
Product 12,Sale,2023-10-17 00:00:00.0,400065,2023-10-17 12:09:16,Maharashtra,234.0,234.0,0.0,0.0,12.0
Product 12,Sale,2023-10-18 00:00:00.0,600031,2023-10-18 10:23:41,Tamil Nadu,229.0,229.0,0.0,0.0,10.0
Product 12,Return,2023-10-10 00:00:00.0,122051,2023-10-10 15:16:11,Haryana,0.0,-458.0,-458.0,0.0,15.0
Product 21,Sale,2023-10-18 00:00:00.0,500079,2023-10-18 07:32:36,Telangana,949.0,949.0,0.0,0.0,7.0
Product 21,Sale,2023-10-18 00:00:00.0,841409,,Bihar,953.0,953.0,0.0,0.0,
Product 8,Sale,2023-10-18 00:00:00.0,854326,2023-10-18 07:29:47,Bihar,193.0,193.0,0.0,0.0,7.0
Product 8,Sale,2023-10-18 00:00:00.0,400004,,Maharashtra,200.0,200.0,0.0,0.0,
Product 8,Return Cancellation,2023-10-10 00:00:00.0,503002,,Telangana,0.0,0.0,0.0,0.0,
Product 8,Sale,2023-10-17 00:00:00.0,580011,2023-10-17 12:17:50,Karnataka,199.0,199.0,0.0,0.0,12.0
Product 8,Sale,2023-10-18 00:00:00.0,425201,2023-10-18 15:48:58,Maharashtra,199.0,199.0,0.0,0.0,15.0
Product 8,Sale,2023-10-18 00:00:00.0,521401,2023-10-18 16:13:59,Andhra Pradesh,198.0,198.0,0.0,0.0,16.0
Product 8,Sale,2023-10-18 00:00:00.0,533214,2023-10-18 22:29:52,Andhra Pradesh,193.0,193.0,0.0,0.0,22.0
Product 8,Sale,2023-10-18 00:00:00.0,781009,2023-10-18 22:37:41,Assam,204.0,204.0,0.0,0.0,22.0
Product 8,Sale,2023-10-18 00:00:00.0,263153,2023-10-18 09:20:16,Uttarakhand,199.0,199.0,0.0,0.0,9.0
Product 8,Sale,2023-10-18 00:00:00.0,441204,2023-10-18 15:54:09,Maharashtra,199.0,199.0,0.0,0.0,15.0
Product 8,Cancellation,2023-10-18 00:00:00.0,688530,2023-10-18 13:46:31,Kerala,0.0,0.0,0.0,0.0,13.0
Product 8,Sale,2023-10-18 00:00:00.0,688530,2023-10-18 13:46:31,Kerala,203.0,203.0,0.0,0.0,13.0
Product 8,Sale,2023-10-18 00:00:00.0,431112,2023-10-18 10:51:02,Maharashtra,204.0,204.0,0.0,0.0,10.0
Product 8,Sale,2023-10-18 00:00:00.0,110085,2023-10-18 17:55:46,Delhi,204.0,204.0,0.0,0.0,17.0
Product 8,Return Cancellation,2023-10-07 00:00:00.0,563125,2023-10-07 09:36:52,Karnataka,0.0,0.0,0.0,0.0,9.0
Product 8,Sale,2023-10-18 00:00:00.0,520010,,Andhra Pradesh,199.0,199.0,0.0,0.0,
Product 8,Sale,2023-10-18 00:00:00.0,638004,2023-10-18 17:11:24,Tamil Nadu,204.0,204.0,0.0,0.0,17.0
Product 1,Sale,2023-10-18 00:00:00.0,690514,2023-10-18 14:24:38,Kerala,889.0,889.0,0.0,0.0,14.0
Product 18,Sale,2023-10-15 00:00:00.0,400079,2023-10-15 15:46:44,Maharashtra,1998.0,1998.0,0.0,1998.0,15.0
Product 24,Sale,2023-10-17 00:00:00.0,796001,2023-10-17 11:30:41,Mizoram,1599.0,1599.0,0.0,0.0,11.0
Product 3,Sale,2023-10-19 00:00:00.0,503201,2023-10-19 17:57:20,Telangana,204.0,204.0,0.0,0.0,17.0
Product 3,Sale,2023-10-19 00:00:00.0,632301,2023-10-19 15:00:45,Tamil Nadu,199.0,199.0,0.0,0.0,15.0
Product 3,Sale,2023-10-19 00:00:00.0,518422,2023-10-19 15:13:22,Andhra Pradesh,198.0,198.0,0.0,0.0,15.0
Product 5,Sale,2023-10-19 00:00:00.0,507211,2023-10-19 08:44:36,Telangana,234.0,234.0,0.0,0.0,8.0
Product 5,Sale,2023-10-19 00:00:00.0,400062,,Maharashtra,222.0,222.0,0.0,0.0,
Product 5,Sale,2023-10-19 00:00:00.0,331001,2023-10-19 13:44:54,Rajasthan,229.0,229.0,0.0,0.0,13.0
Product 5,Return,2023-10-10 00:00:00.0,110074,,Delhi,0.0,-229.0,-229.0,0.0,
Product 5,Sale,2023-10-19 00:00:00.0,800002,2023-10-19 12:37:54,Bihar,234.0,234.0,0.0,0.0,12.0
Product 5,Sale,2023-10-19 00:00:00.0,641016,2023-10-19 17:11:19,Tamil Nadu,229.0,229.0,0.0,0.0,17.0
Product 5,Sale,2023-10-18 00:00:00.0,691573,,Kerala,463.0,463.0,0.0,0.0,
Product 5,Sale,2023-10-19 00:00:00.0,686102,2023-10-19 09:36:01,Kerala,229.0,229.0,0.0,0.0,9.0
Product 5,Sale,2023-10-19 00:00:00.0,629501,2023-10-19 16:17:37,Tamil Nadu,227.0,227.0,0.0,0.0,16.0
Product 5,Sale,2023-10-19 00:00:00.0,502307,2023-10-19 20:40:32,Telangana,227.0,227.0,0.0,0.0,20.0
Product 5,Sale,2023-10-19 00:00:00.0,636457,2023-10-19 18:14:47,Tamil Nadu,222.0,222.0,0.0,0.0,18.0
Product 5,Sale,2023-10-18 00:00:00.0,622203,2023-10-18 11:58:29,Tamil Nadu,222.0,222.0,0.0,0.0,11.0
Product 29,Sale,2023-10-19 00:00:00.0,686536,2023-10-19 21:51:59,Kerala,954.0,954.0,0.0,0.0,21.0
Product 26,Sale,2023-10-19 00:00:00.0,581104,2023-10-19 18:38:33,Karnataka,244.0,244.0,0.0,0.0,18.0
Product 1,Return,2023-10-13 00:00:00.0,508204,2023-10-13 10:14:37,Telangana,0.0,-2706.99,-2706.99,0.0,10.0
Product 13,Return,2023-10-10 00:00:00.0,560071,2023-10-10 15:40:32,Karnataka,0.0,-899.0,-899.0,0.0,15.0
Product 17,Sale,2023-10-19 00:00:00.0,632311,2023-10-19 22:21:36,Tamil Nadu,227.0,227.0,0.0,0.0,22.0
Product 8,Sale,2023-10-19 00:00:00.0,632311,2023-10-19 21:47:47,Tamil Nadu,198.0,198.0,0.0,0.0,21.0
Product 8,Cancellation,2023-10-19 00:00:00.0,632311,2023-10-19 21:47:47,Tamil Nadu,0.0,0.0,0.0,0.0,21.0
Product 8,Return,2023-10-17 00:00:00.0,302018,2023-10-17 09:14:34,Rajasthan,0.0,-193.0,-193.0,0.0,9.0
Product 8,Return,2023-10-09 00:00:00.0,600110,2023-10-09 12:36:02,Tamil Nadu,0.0,-193.0,-193.0,0.0,12.0
Product 8,Sale,2023-10-19 00:00:00.0,324001,2023-10-19 16:18:42,Rajasthan,198.0,198.0,0.0,0.0,16.0
Product 8,Sale,2023-10-19 00:00:00.0,560035,2023-10-19 08:16:35,Karnataka,204.0,204.0,0.0,0.0,8.0
Product 8,Sale,2023-10-19 00:00:00.0,496001,2023-10-19 10:49:52,Chattisgarh,204.0,204.0,0.0,0.0,10.0
Product 8,Sale,2023-10-19 00:00:00.0,209864,2023-10-19 19:00:25,Uttar Pradesh,198.0,198.0,0.0,0.0,19.0
Product 8,Sale,2023-10-19 00:00:00.0,152026,2023-10-19 16:07:12,Punjab,203.0,203.0,0.0,0.0,16.0
Product 8,Cancellation,2023-10-19 00:00:00.0,152026,2023-10-19 16:07:12,Punjab,0.0,0.0,0.0,0.0,16.0
